seconds,data
328.442,0.5549999999999999
328.49,0.55275
328.524,0.5365
328.564,0.556
328.614,0.5555
328.64,0.5375000000000001
328.686,0.5475
328.727,0.5505
328.769,0.5329999999999999
328.815,0.5555
328.84,0.5365
328.89,0.548
328.94,0.5602499999999999
328.963,0.53175
329.0,0.5325
329.041,0.557
329.084,0.5305
329.122,0.5545
329.162,0.5315000000000001
329.212,0.53725
329.244,0.54425
329.281,0.5217499999999999
329.331,0.5495000000000001
329.363,0.529
329.401,0.5569999999999999
329.444,0.5575
329.484,0.55325
329.532,0.5285
329.564,0.5485
329.608,0.5605
329.644,0.54925
329.687,0.562
329.729,0.54975
329.765,0.5365
329.801,0.54025
329.841,0.53575
329.888,0.5355000000000001
329.926,0.53575
329.963,0.5325000000000001
330.008,0.52425
330.043,0.55075
330.082,0.5407500000000001
330.145,0.5315
330.163,0.52825
330.204,0.5317500000000001
330.263,0.5547500000000001
330.278,0.53275
330.296,0.5415
330.322,0.5297499999999999
330.362,0.5349999999999999
330.402,0.531
330.442,0.561
330.48,0.53175
330.525,0.54175
330.561,0.53975
330.602,0.5429999999999999
330.65,0.54025
330.681,0.5169999999999999
330.733,0.5375
330.768,0.53425
330.802,0.528
330.867,0.5347500000000001
330.885,0.5482499999999999
330.919,0.53725
330.983,0.5425
331.004,0.5347500000000001
331.054,0.5485
331.088,0.53325
331.121,0.55825
331.16,0.5425
331.204,0.5407500000000001
331.246,0.5535000000000001
331.286,0.55625
331.32,0.5469999999999999
331.37,0.53925
331.409,0.552
331.441,0.5335
331.484,0.531
331.527,0.5445
331.578,0.533
331.603,0.5265
331.653,0.512
331.688,0.5387500000000001
331.72,0.536
331.768,0.5305
331.802,0.51125
331.842,0.5297499999999999
331.882,0.5155000000000001
331.934,0.55075
331.967,0.54975
332.003,0.5325
332.045,0.515
332.084,0.5345
332.127,0.5335000000000001
332.183,0.53
332.204,0.5365
332.244,0.5385
332.301,0.5115
332.324,0.53325
332.371,0.5345
332.422,0.54425
332.44,0.559
332.483,0.55825
332.525,0.5562499999999999
332.565,0.55025
332.604,0.53975
332.652,0.5475
332.69,0.5595
332.724,0.56125
332.77,0.5265
332.807,0.5285
332.843,0.52725
332.899,0.55175
332.925,0.5509999999999999
332.971,0.5482499999999999
333.02,0.5295
333.045,0.55575
333.085,0.52825
333.123,0.5425
333.173,0.5529999999999999
333.209,0.53025
333.242,0.5455000000000001
333.294,0.531
333.328,0.54675
333.363,0.5315
333.417,0.5275
333.44,0.57275
333.486,0.54875
333.525,0.54475
333.563,0.5377500000000001
333.622,0.54225
333.641,0.5185
333.682,0.532
333.721,0.5395000000000001
333.763,0.53975
333.819,0.5389999999999999
333.855,0.5457500000000001
333.879,0.539
333.92,0.55825
333.965,0.5499999999999999
334.013,0.5539999999999999
334.048,0.56375
334.081,0.546
334.129,0.5575
334.167,0.5595
334.222,0.5605
334.242,0.5399999999999999
334.29,0.51675
334.341,0.55625
334.372,0.5595
334.413,0.53675
334.448,0.526
334.492,0.5295000000000001
334.525,0.532
334.563,0.532
334.602,0.5105000000000001
334.641,0.53425
334.695,0.5349999999999999
334.73,0.5105
334.762,0.5267499999999999
334.818,0.52925
334.85,0.5289999999999999
334.88,0.5527500000000001
334.942,0.5307499999999999
334.963,0.52025
335.016,0.54025
335.063,0.54325
335.08,0.5589999999999999
335.126,0.5535
335.161,0.5565
335.214,0.5415000000000001
335.249,0.55275
335.281,0.5547500000000001
335.334,0.535
335.366,0.5267499999999999
335.404,0.5475
335.444,0.5645
335.484,0.5505
335.533,0.55125
335.569,0.5369999999999999
335.607,0.54075
335.661,0.53825
335.685,0.53725
335.726,0.5257499999999999
335.762,0.5275000000000001
335.805,0.5385
335.852,0.53675
335.887,0.5429999999999999
335.903,0.5445
335.927,0.5265
335.966,0.5375
336.001,0.55325
336.05,0.5462499999999999
336.085,0.5305
336.122,0.52825
336.166,0.5609999999999999
336.204,0.5475
336.259,0.561
336.284,0.5467500000000001
336.337,0.52225
336.377,0.5445
336.415,0.5267499999999999
336.444,0.5359999999999999
336.481,0.5462499999999999
336.524,0.52325
336.572,0.5349999999999999
336.607,0.51825
336.644,0.531
336.683,0.5335
336.721,0.5327500000000001
336.767,0.532
336.801,0.48475
336.856,0.52625
336.893,0.5147499999999999
336.923,0.484
336.981,0.472
337.004,0.4579999999999999
337.043,0.4675
337.109,0.4657500000000001
337.127,0.4539999999999999
337.163,0.4415
337.204,0.4297500000000001
337.242,0.454
337.28,0.42625
337.324,0.43775
337.365,0.43125
337.419,0.3919999999999999
337.446,0.3884999999999999
337.485,0.3952499999999999
337.52,0.418
337.57,0.4024999999999999
337.604,0.3994999999999998
337.645,0.4067499999999999
337.693,0.3944999999999999
337.724,0.4029999999999999
337.772,0.3539999999999998
337.806,0.38125
337.844,0.37675
337.892,0.41425
337.927,0.4105
337.964,0.3964999999999998
338.003,0.4297499999999999
338.047,0.4282499999999999
338.086,0.407
338.12,0.4057499999999999
338.168,0.40575
338.201,0.40225
338.239,0.4034999999999998
338.299,0.3834999999999999
338.324,0.4099999999999999
338.368,0.4004999999999999
338.427,0.3794999999999999
338.445,0.3864999999999999
338.48,0.4157499999999999
338.519,0.436
338.564,0.44275
338.614,0.44325
338.654,0.4337499999999999
338.695,0.45525
338.73,0.4579999999999999
338.761,0.44925
338.809,0.498
338.84,0.4985
338.889,0.4975
338.929,0.4984999999999999
338.962,0.488
339.023,0.4750000000000001
339.047,0.524
339.084,0.51625
339.147,0.527
339.165,0.50725
339.205,0.534
339.246,0.52625
339.283,0.48875
339.322,0.493
339.364,0.502
339.413,0.509
339.449,0.513
339.483,0.5215000000000001
339.527,0.5205
339.565,0.52275
339.611,0.51625
339.645,0.5167499999999999
339.683,0.50125
339.74,0.5245000000000001
339.761,0.4994999999999999
339.813,0.5105
339.846,0.50225
339.88,0.4942499999999999
339.926,0.493
339.96,0.486
340.008,0.4992499999999999
340.048,0.4725
340.088,0.4827499999999999
340.13,0.49
340.165,0.4695
340.201,0.4267499999999999
340.245,0.4389999999999999
340.282,0.4425
340.343,0.4367499999999999
340.363,0.4132499999999999
340.414,0.4534999999999999
340.454,0.4089999999999999
340.481,0.3914999999999999
340.524,0.3767499999999999
340.561,0.37475
340.604,0.3929999999999999
340.652,0.38075
340.687,0.3824999999999999
340.724,0.4067499999999999
340.759,0.4047499999999999
340.801,0.3694999999999999
340.847,0.39925
340.883,0.4077499999999999
340.934,0.3919999999999999
340.969,0.4082499999999999
341.002,0.40125
341.068,0.4059999999999999
341.085,0.40575
341.121,0.4077499999999999
341.187,0.3834999999999999
341.207,0.37
341.242,0.32775
341.3,0.34475
341.324,0.34025
341.361,0.37475
341.413,0.383
341.443,0.3475
341.481,0.4065
341.527,0.3799999999999999
341.566,0.3712499999999998
341.581,0.35775
341.608,0.4149999999999999
341.645,0.37075
341.685,0.3624999999999999
341.725,0.391
341.783,0.3897499999999999
341.803,0.36375
341.853,0.3670000000000001
341.886,0.35125
341.92,0.3884999999999999
341.968,0.40725
342.002,0.3964999999999999
342.043,0.3497499999999999
342.082,0.32475
342.126,0.3395
342.173,0.383
342.207,0.391
342.239,0.35775
342.29,0.3915
342.322,0.3737499999999999
342.387,0.36975
342.422,0.3722500000000001
342.44,0.34325
342.494,0.38675
342.525,0.3489999999999998
342.571,0.3612499999999999
342.605,0.3452499999999999
342.647,0.356
342.684,0.3379999999999999
342.72,0.3435
342.767,0.37775
342.805,0.3642499999999999
342.84,0.36975
342.887,0.3612499999999999
342.922,0.3415
342.971,0.3184999999999999
343.008,0.3482499999999999
343.042,0.3625
343.103,0.3295
343.127,0.3527500000000001
343.16,0.3597499999999999
343.221,0.37575
343.245,0.3737499999999999
343.292,0.36025
343.337,0.33875
343.366,0.3722499999999999
343.442,0.393
343.46,0.37975
343.48,0.36775
343.522,0.35675
343.572,0.3642499999999999
343.603,0.3315
343.641,0.35
343.688,0.34125
343.729,0.3604999999999999
343.763,0.35875
343.824,0.3292499999999999
343.842,0.38125
343.889,0.3662500000000001
343.926,0.358
343.962,0.3844999999999999
344.013,0.4097499999999999
344.048,0.3954999999999999
344.082,0.3832500000000001
344.122,0.4099999999999999
344.166,0.4469999999999999
344.214,0.4225
344.245,0.4659999999999999
344.281,0.44525
344.33,0.4475
344.36,0.46725
344.438,0.473
344.453,0.4752499999999999
344.495,0.4505
344.534,0.4604999999999999
344.56,0.4924999999999999
344.609,0.4725
344.647,0.4765
344.685,0.4642499999999999
344.734,0.453
344.766,0.5005
344.801,0.5297499999999999
344.842,0.5015000000000001
344.888,0.453
344.929,0.48
344.962,0.4947499999999999
345.007,0.48025
345.045,0.4982499999999999
345.083,0.5189999999999999
345.144,0.498
345.168,0.499
345.202,0.495
345.27,0.49975
345.294,0.48225
345.319,0.47275
345.361,0.47025
345.416,0.4634999999999999
345.451,0.4867499999999999
345.482,0.507
345.531,0.4685
345.566,0.46775
345.601,0.4405
345.647,0.47625
345.681,0.46875
345.729,0.4475
345.767,0.4522499999999999
345.801,0.45975
345.864,0.4680000000000001
345.882,0.44625
345.924,0.4585
345.964,0.47125
346.01,0.44625
346.048,0.4590000000000001
346.085,0.4574999999999999
346.122,0.45525
346.161,0.46975
346.211,0.472
346.247,0.47775
346.287,0.47675
346.327,0.4629999999999999
346.374,0.44125
346.434,0.43825
346.463,0.4665
346.486,0.4710000000000001
346.522,0.4319999999999999
346.587,0.4660000000000001
346.608,0.447
346.641,0.43825
346.681,0.4432499999999999
346.726,0.44925
346.767,0.45625
346.805,0.45275
346.845,0.46575
346.882,0.474
346.928,0.4527500000000001
346.966,0.4742499999999999
347.002,0.47675
347.055,0.45875
347.087,0.51625
347.12,0.501
347.186,0.506
347.205,0.4914999999999999
347.245,0.45925
347.259,0.521
347.3,0.49275
347.323,0.49775
347.364,0.45325
347.402,0.47775
347.443,0.50325
347.483,0.5029999999999999
347.527,0.47375
347.569,0.46925
347.605,0.47225
347.645,0.49575
347.685,0.4760000000000001
347.722,0.50125
347.779,0.49975
347.811,0.50025
347.841,0.476
347.898,0.50775
347.92,0.4975
347.97,0.50275
348.004,0.49975
348.04,0.495
348.09,0.4785
348.122,0.50075
348.161,0.5095000000000001
348.202,0.47175
348.244,0.4509999999999999
348.293,0.47575
348.326,0.50275
348.361,0.4720000000000001
348.406,0.47975
348.445,0.481
348.5,0.4405
348.524,0.4485
348.571,0.4589999999999999
348.617,0.4644999999999999
348.64,0.4459999999999999
348.694,0.4575
348.727,0.4599999999999999
348.762,0.46525
348.809,0.47025
348.845,0.4740000000000001
348.889,0.4805
348.924,0.4652499999999999
348.962,0.479
349.005,0.45875
349.041,0.4615
349.087,0.4755
349.125,0.473
349.162,0.46375
349.226,0.4587500000000001
349.247,0.4432500000000001
349.281,0.45175
349.342,0.44475
349.361,0.45125
349.403,0.4635
349.453,0.4675
349.496,0.4539999999999999
349.534,0.4690000000000001
349.562,0.4685
349.604,0.4635
349.642,0.4725
349.681,0.46575
349.729,0.46125
349.766,0.4595
349.806,0.4435
349.845,0.4552499999999999
349.879,0.4647499999999999
349.94,0.48175
349.964,0.461
350.011,0.4615
350.047,0.47425
350.085,0.46325
350.132,0.45125
350.169,0.472
350.201,0.4564999999999999
350.243,0.4610000000000001
350.288,0.45725
350.333,0.44825
350.368,0.47075
350.404,0.4822499999999999
350.453,0.47125
350.483,0.475
350.542,0.471
350.566,0.479
350.599,0.45425
350.657,0.469
350.68,0.4572499999999999
350.72,0.4570000000000001
350.762,0.45725
350.805,0.46875
350.847,0.483
350.884,0.472
350.925,0.4549999999999999
350.963,0.4595
351.0,0.44625
351.045,0.45275
351.085,0.4505
351.132,0.44075
351.168,0.44175
351.203,0.4415
351.261,0.4455
351.287,0.473
351.321,0.47375
351.384,0.4785
351.404,0.47975
351.443,0.4630000000000001
351.479,0.4602499999999999
351.533,0.47
351.57,0.447
351.6,0.4615
351.65,0.46775
351.684,0.496
351.724,0.5102500000000001
351.764,0.44975
351.802,0.4584999999999999
351.847,0.5142500000000001
351.885,0.4962500000000001
351.923,0.4825
351.983,0.46375
352.006,0.479
352.041,0.47525
352.08,0.495
352.122,0.4935
352.173,0.5285
352.206,0.4814999999999999
352.241,0.508
352.28,0.5142500000000001
352.329,0.5147499999999999
352.367,0.4897499999999999
352.406,0.518
352.444,0.4897499999999999
352.486,0.488
352.522,0.51775
352.585,0.5305
352.602,0.485
352.643,0.516
352.708,0.50725
352.725,0.5215000000000001
352.764,0.528
352.801,0.51025
352.841,0.493
352.891,0.507
352.905,0.51275
352.94,0.52375
352.964,0.53525
353.005,0.5065
353.043,0.5105
353.084,0.527
353.128,0.492
353.164,0.51225
353.205,0.5117499999999999
353.243,0.50575
353.301,0.519
353.324,0.51725
353.362,0.51975
353.424,0.4995
353.46,0.4924999999999999
353.48,0.50075
353.519,0.5285000000000001
353.565,0.52475
353.603,0.495
353.652,0.519
353.689,0.524
353.722,0.51
353.76,0.51925
353.806,0.485
353.843,0.4985
353.895,0.49175
353.93,0.4912499999999999
353.96,0.495
354.019,0.501
354.042,0.51425
354.088,0.525
354.122,0.504
354.163,0.5075000000000001
354.214,0.486
354.249,0.495
354.282,0.48
354.322,0.494
354.36,0.50175
354.411,0.4915
354.458,0.4845
354.483,0.5045
354.522,0.50625
354.564,0.5002500000000001
354.624,0.4912499999999999
354.642,0.4912499999999999
354.688,0.502
354.745,0.479
354.762,0.4962499999999999
354.818,0.50275
354.849,0.4812499999999999
354.881,0.4752499999999999
354.926,0.48075
354.962,0.4904999999999999
355.005,0.4944999999999999
355.043,0.4962499999999999
355.092,0.46325
355.127,0.45975
355.16,0.5015000000000001
355.208,0.4574999999999999
355.257,0.48325
355.284,0.46175
355.343,0.4557500000000001
355.36,0.45
355.408,0.46275
355.459,0.4515
355.485,0.46175
355.528,0.44375
355.565,0.44775
355.603,0.452
355.642,0.49375
355.693,0.4577500000000001
355.725,0.4462499999999999
355.763,0.4629999999999999
355.811,0.47025
355.85,0.4792499999999999
355.885,0.45175
355.933,0.46725
355.969,0.4712499999999999
356.002,0.5115
356.06,0.49875
356.083,0.47975
356.132,0.4650000000000001
356.167,0.45775
356.203,0.451
356.247,0.47375
356.281,0.4559999999999999
356.326,0.47875
356.361,0.46875
356.408,0.45175
356.443,0.49675
356.483,0.45025
356.522,0.4544999999999999
356.567,0.47425
356.602,0.4875
356.659,0.4815
356.685,0.4535
356.732,0.44975
356.782,0.45675
356.8,0.52
356.843,0.4842499999999999
356.881,0.4515000000000001
356.939,0.47525
356.966,0.4805
357.005,0.50075
357.045,0.5030000000000001
357.084,0.5035
357.133,0.504
357.169,0.4965
357.203,0.5022500000000001
357.246,0.501
357.332,0.5065
357.349,0.5045000000000001
357.381,0.5075
357.408,0.511
357.445,0.50475
357.507,0.4952499999999999
357.525,0.5052500000000001
357.564,0.515
357.604,0.54225
357.65,0.5305000000000001
357.687,0.481
357.721,0.48625
357.769,0.50525
357.804,0.48875
357.844,0.5057499999999999
357.885,0.4837499999999999
357.924,0.5095000000000001
357.971,0.48725
358.009,0.516
358.041,0.4952499999999999
358.109,0.47775
358.129,0.4917499999999999
358.16,0.504
358.199,0.5145000000000001
358.246,0.48225
358.29,0.4864999999999999
358.325,0.477
358.362,0.49625
358.401,0.4952499999999999
358.439,0.508
358.489,0.4755
358.527,0.4742499999999999
358.56,0.49475
358.576,0.503
358.613,0.4962500000000001
358.656,0.4977499999999999
358.694,0.4987499999999999
358.725,0.47375
358.765,0.4967499999999999
358.827,0.4942500000000001
358.845,0.5015
358.887,0.4972499999999999
358.925,0.50775
358.962,0.5055000000000001
359.013,0.5055000000000001
359.045,0.52
359.082,0.518
359.119,0.4812499999999999
359.168,0.509
359.207,0.5335000000000001
359.246,0.5045000000000001
359.291,0.489
359.329,0.50675
359.363,0.511
359.422,0.5097499999999999
359.457,0.51125
359.482,0.52525
359.537,0.50925
359.56,0.50175
359.604,0.5155000000000001
359.641,0.49825
359.683,0.508
359.723,0.504
359.761,0.526
359.815,0.5357500000000001
359.853,0.50925
359.88,0.4905
359.928,0.5247499999999999
359.962,0.52225
360.013,0.5227499999999999
360.047,0.53225
360.08,0.52825
360.143,0.55625
360.169,0.5395000000000001
360.202,0.5265
360.24,0.5555
360.283,0.5417500000000001
360.328,0.5555
360.366,0.5587500000000001
360.406,0.5585
360.456,0.5445
360.484,0.5527500000000001
360.531,0.5425
360.566,0.53275
360.603,0.55775
360.651,0.5117499999999999
360.68,0.5077499999999999
360.743,0.54625
360.761,0.55575
360.801,0.5369999999999999
360.866,0.54725
360.884,0.49475
360.923,0.532
360.964,0.5065
361.012,0.5065000000000001
361.052,0.50875
361.085,0.5347500000000001
361.121,0.533
361.162,0.51025
361.203,0.50625
361.246,0.5405
361.284,0.4854999999999999
361.33,0.50225
361.369,0.48775
361.402,0.517
361.458,0.54475
361.481,0.53375
361.523,0.4932499999999999
361.579,0.52125
361.62,0.5155000000000001
361.642,0.512
361.684,0.5275
361.732,0.50125
361.767,0.5075000000000001
361.802,0.50725
361.85,0.5229999999999999
361.889,0.50675
361.924,0.528
361.964,0.512
362.009,0.50475
362.047,0.515
362.085,0.512
362.123,0.50925
362.179,0.5115000000000001
362.202,0.52075
362.257,0.5327500000000001
362.292,0.50875
362.325,0.50875
362.365,0.524
362.402,0.52475
362.44,0.535
362.484,0.50325
362.532,0.5015000000000001
362.568,0.517
362.605,0.5115000000000001
362.642,0.526
362.685,0.534
362.724,0.531
362.78,0.5325000000000001
362.804,0.5275000000000001
362.843,0.529
362.907,0.53
362.928,0.5567500000000001
362.962,0.5545
363.001,0.5487500000000001
363.041,0.5230000000000001
363.089,0.53625
363.124,0.55075
363.161,0.515
363.203,0.51275
363.25,0.5317500000000001
363.285,0.55325
363.377,0.52925
363.392,0.5077499999999999
363.424,0.5082500000000001
363.47,0.552
363.503,0.5145
363.524,0.5095000000000001
363.56,0.53175
363.622,0.5089999999999999
363.644,0.5105
363.683,0.4897499999999999
363.722,0.50575
363.766,0.5249999999999999
363.804,0.4924999999999999
363.849,0.5005
363.888,0.4987499999999999
363.924,0.503
363.96,0.50675
364.007,0.4855
364.042,0.5165
364.087,0.52725
364.126,0.50525
364.163,0.505
364.218,0.5167499999999999
364.26,0.5025000000000001
364.277,0.5095000000000001
364.292,0.526
364.332,0.518
364.364,0.5365
364.412,0.52925
364.462,0.5282500000000001
364.483,0.5309999999999999
364.523,0.53125
364.574,0.5495000000000001
364.614,0.5335000000000001
364.646,0.514
364.68,0.5115000000000001
364.729,0.531
364.761,0.535
364.824,0.53675
364.844,0.5095000000000001
364.885,0.53125
364.942,0.5245
364.96,0.552
365.012,0.5539999999999999
365.049,0.51175
365.081,0.52925
365.129,0.53075
365.166,0.5195
365.2,0.506
365.24,0.5325000000000001
365.296,0.513
365.332,0.54175
365.363,0.535
365.406,0.5115000000000001
365.454,0.5385
365.48,0.55625
365.539,0.53
365.561,0.5337500000000001
365.605,0.552
365.664,0.54525
365.681,0.52925
365.731,0.5447500000000001
365.765,0.5317500000000001
365.801,0.538
365.843,0.552
365.892,0.55325
365.931,0.53025
365.968,0.553
366.001,0.5475000000000001
366.048,0.55625
366.084,0.55375
366.132,0.54375
366.169,0.538
366.201,0.545
366.265,0.5465
366.287,0.5547500000000001
366.321,0.52475
366.359,0.54275
366.406,0.55325
366.44,0.55375
366.481,0.544
366.525,0.52425
366.565,0.514
366.607,0.51
366.647,0.5565
366.682,0.54225
366.733,0.5377500000000001
366.768,0.509
366.8,0.5315000000000001
366.867,0.55075
366.889,0.53375
366.92,0.5085000000000001
366.982,0.51275
366.999,0.50725
367.049,0.507
367.084,0.50925
367.123,0.51425
367.172,0.47975
367.204,0.513
367.241,0.516
367.282,0.513
367.326,0.5025
367.364,0.5137499999999999
367.405,0.498
367.443,0.523
367.486,0.4955
367.522,0.52325
367.581,0.4847499999999999
367.611,0.511
367.644,0.5042500000000001
367.702,0.51425
367.728,0.5
367.761,0.51775
367.801,0.48775
367.842,0.4924999999999999
367.879,0.484
367.928,0.5215000000000001
367.966,0.511
368.001,0.52475
368.045,0.4665
368.093,0.47375
368.121,0.49925
368.162,0.478
368.208,0.498
368.247,0.5002500000000001
368.306,0.4932500000000001
368.324,0.4985
368.364,0.484
368.399,0.47675
368.444,0.4672499999999999
368.485,0.50775
368.524,0.4922500000000001
368.566,0.486
368.604,0.50125
368.652,0.47075
368.692,0.47625
368.726,0.51
368.761,0.4914999999999999
368.809,0.48875
368.844,0.47575
368.899,0.48425
368.923,0.47425
368.962,0.51
369.023,0.5017499999999999
369.043,0.5045000000000001
369.081,0.47775
369.12,0.4795
369.17,0.49775
369.207,0.48775
369.246,0.4695
369.286,0.4785
369.321,0.46825
369.368,0.47675
369.404,0.4882500000000001
369.442,0.4639999999999999
369.481,0.4882500000000001
369.572,0.47075
369.588,0.47575
369.622,0.4802499999999999
369.648,0.4587500000000001
369.68,0.4459999999999999
369.743,0.45375
369.765,0.45475
369.802,0.494
369.845,0.4485
369.888,0.469
369.926,0.47125
369.964,0.48175
369.978,0.491
370.002,0.478
370.039,0.46325
370.087,0.46375
370.125,0.47125
370.171,0.49275
370.2,0.50325
370.249,0.46275
370.284,0.4857499999999999
370.342,0.4602499999999999
370.366,0.519
370.405,0.4924999999999999
370.463,0.52425
370.48,0.4964999999999999
370.524,0.51725
370.561,0.507
370.607,0.5175000000000001
370.645,0.5445
370.685,0.51725
370.728,0.531
370.767,0.53275
370.81,0.5127499999999999
370.848,0.51375
370.881,0.5225
370.94,0.50975
370.964,0.50825
371.011,0.5177499999999999
371.063,0.52275
371.088,0.53025
371.121,0.54075
371.16,0.5295000000000001
371.202,0.5167499999999999
371.253,0.524
371.288,0.531
371.322,0.52425
371.362,0.52225
371.414,0.5189999999999999
371.465,0.499
371.483,0.527
371.528,0.5475
371.571,0.52325
371.601,0.52525
371.663,0.54925
371.682,0.528
371.72,0.524
371.784,0.508
371.801,0.506
371.849,0.5245
371.883,0.50575
371.923,0.511
371.963,0.5075000000000001
372.01,0.5395
372.047,0.53825
372.085,0.50525
372.122,0.5182500000000001
372.166,0.5069999999999999
372.204,0.5205
372.252,0.478
372.289,0.5125
372.321,0.5155
372.379,0.51425
372.403,0.5165
372.451,0.4675
372.484,0.468
372.521,0.47125
372.569,0.4877499999999999
372.603,0.513
372.647,0.47125
372.683,0.46475
372.728,0.467
372.767,0.4752499999999999
372.802,0.4715
372.855,0.482
372.89,0.46625
372.922,0.50925
372.982,0.49075
373.002,0.47225
373.053,0.47025
373.099,0.47225
373.12,0.4765
373.167,0.4847499999999999
373.203,0.47025
373.248,0.47025
373.293,0.50625
373.328,0.48075
373.362,0.47375
373.404,0.4992499999999999
373.448,0.51525
373.488,0.52125
373.525,0.5167499999999999
373.572,0.496
373.607,0.52025
373.644,0.5205
373.701,0.521
373.722,0.5115000000000001
373.767,0.4922499999999999
373.827,0.497
373.849,0.53225
373.88,0.5182500000000001
373.921,0.4935
373.966,0.51425
374.001,0.50275
374.047,0.5135000000000001
374.087,0.49075
374.123,0.495
374.166,0.496
374.204,0.5155000000000001
374.243,0.489
374.294,0.488
374.327,0.4964999999999999
374.362,0.4932499999999999
374.428,0.47
374.464,0.46825
374.483,0.4924999999999999
374.523,0.537
374.56,0.4902500000000001
374.606,0.4720000000000001
374.643,0.4795
374.686,0.4892500000000001
374.723,0.47075
374.764,0.46625
374.812,0.4732499999999999
374.848,0.4680000000000001
374.88,0.4702499999999999
374.926,0.4872499999999999
374.964,0.4907500000000001
375.028,0.50125
375.069,0.4905
375.087,0.4730000000000001
375.135,0.489
375.16,0.4795
375.214,0.4762499999999999
375.249,0.4674999999999999
375.28,0.4865
375.329,0.49475
375.364,0.4907499999999999
375.405,0.482
375.456,0.50725
375.484,0.46975
375.525,0.476
375.562,0.47825
375.615,0.50525
375.63,0.4899999999999999
375.665,0.49375
375.688,0.475
375.734,0.473
375.762,0.493
375.814,0.48375
375.862,0.46925
375.885,0.45375
375.924,0.47175
375.964,0.4914999999999999
376.013,0.489
376.048,0.4752499999999999
376.084,0.482
376.126,0.47775
376.164,0.484
376.216,0.48975
376.251,0.469
376.28,0.482
376.321,0.47375
376.364,0.5052500000000001
376.403,0.50325
376.467,0.48025
376.485,0.466
376.522,0.46475
376.565,0.4915
376.605,0.4679999999999999
376.647,0.491
376.684,0.4845
376.72,0.489
376.763,0.49175
376.801,0.4864999999999999
376.857,0.4665
376.895,0.4922499999999999
376.919,0.51725
376.965,0.4955
377.005,0.4925
377.066,0.48975
377.087,0.5169999999999999
377.12,0.53325
377.184,0.4682499999999999
377.206,0.4775
377.241,0.50725
377.28,0.4915
377.329,0.47025
377.367,0.50275
377.406,0.4695
377.457,0.46725
377.492,0.466
377.52,0.498
377.565,0.4797499999999999
377.603,0.479
377.647,0.4785
377.684,0.4745
377.72,0.472
377.783,0.47425
377.805,0.47125
377.841,0.4784999999999999
377.903,0.4812499999999999
377.921,0.4619999999999999
377.965,0.496
378.006,0.502
378.04,0.474
378.104,0.45125
378.12,0.48625
378.164,0.486
378.205,0.4899999999999999
378.241,0.47975
378.288,0.47575
378.323,0.4712499999999999
378.373,0.4645
378.409,0.49775
378.457,0.49375
378.499,0.50275
378.522,0.4817499999999999
378.573,0.47775
378.608,0.4734999999999999
378.645,0.47725
378.693,0.4932499999999999
378.727,0.4675
378.762,0.4645
378.801,0.50475
378.847,0.49025
378.89,0.48625
378.926,0.4595
378.965,0.4512499999999999
379.001,0.4720000000000001
379.044,0.5015000000000001
379.107,0.50925
379.124,0.4712499999999999
379.166,0.52225
379.223,0.5227499999999999
379.244,0.471
379.294,0.475
379.327,0.496
379.361,0.5122500000000001
379.413,0.53375
379.465,0.5145
379.483,0.49575
379.524,0.511
379.565,0.523
379.605,0.53725
379.643,0.51425
379.693,0.5185000000000001
379.729,0.5405
379.763,0.52075
379.83,0.4955
379.85,0.49375
379.882,0.48475
379.94,0.5347500000000001
379.964,0.4942499999999999
380.006,0.522
380.043,0.5197499999999999
380.092,0.51625
380.127,0.51675
380.16,0.5177499999999999
380.217,0.5205
380.253,0.5165000000000001
380.283,0.528
380.324,0.4977499999999999
380.364,0.5195
380.409,0.51675
380.46,0.51875
380.482,0.5137499999999999
380.537,0.47425
380.564,0.4914999999999999
380.613,0.4962499999999999
380.647,0.5045
380.683,0.4962499999999999
380.726,0.502
380.765,0.5035000000000001
380.812,0.49275
380.848,0.47325
380.884,0.481
380.932,0.481
380.968,0.48575
381.004,0.48325
381.045,0.45575
381.093,0.476
381.141,0.47525
381.164,0.4665
381.202,0.46375
381.267,0.4644999999999999
381.285,0.47625
381.303,0.47725
381.323,0.4745
381.364,0.495
381.406,0.473
381.462,0.47475
381.494,0.4559999999999999
381.522,0.47525
381.563,0.4715
381.613,0.4815
381.648,0.4795
381.683,0.4742499999999999
381.726,0.4670000000000001
381.765,0.4665
381.805,0.46925
381.86,0.489
381.883,0.50125
381.925,0.4785
381.981,0.5037499999999999
382.005,0.4885
382.042,0.483
382.084,0.49
382.126,0.495
382.161,0.53525
382.208,0.4925
382.246,0.51325
382.282,0.4982499999999999
382.336,0.54025
382.368,0.5207499999999999
382.401,0.4944999999999999
382.468,0.4925
382.503,0.54125
382.524,0.5217499999999999
382.577,0.541
382.603,0.52725
382.655,0.5209999999999999
382.691,0.5409999999999999
382.725,0.5425
382.773,0.542
382.807,0.524
382.841,0.499
382.881,0.50975
382.93,0.50925
382.966,0.532
383.005,0.53275
383.047,0.5109999999999999
383.088,0.538
383.126,0.516
383.182,0.5167499999999999
383.203,0.52
383.257,0.5377500000000001
383.292,0.4937499999999999
383.322,0.504
383.372,0.49275
383.407,0.495
383.442,0.4882499999999999
383.483,0.4904999999999999
383.521,0.4884999999999999
383.567,0.4682499999999999
383.605,0.4865
383.646,0.49825
383.684,0.4997499999999999
383.723,0.4805
